"수집시각","체인","지점","우편번호","카테고리","행사기간","상품명","상품정보","행사가격","앱가격","할인율","기준가격","출처"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Payback-Angebote","07.09.2026-12.09.2026","Fruchtkaramellen","250 g | 5.96 / kg","1.49","","-21 %","statt 1.89","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Payback-Angebote","07.09.2026-12.09.2026","Langnese Cremissimo Eis","825 ml - 900 ml | 2.47 - 2.69 / l | tiefgekühlt, versch. Sorten","2.22","","-44 %","UVP 3.99","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Payback-Angebote","07.09.2026-12.09.2026","Kellogg’s Cerealien","400 g - 420 g | 10.69 - 11.23 / kg | versch. Sorten","4.49","","","Dauertiefpreis","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Payback-Angebote","07.09.2026-12.09.2026","Effect Energy Drink","0,33 l | 2.39 / l | taurin- & koffeinhaltig, versch. Sorten","0.79","","-27 %","statt 1.09","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Payback-Angebote","07.09.2026-12.09.2026","Volvic Juicy","1 l | versch. Sorten","1.29","","-31 %","UVP 1.89","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Payback-Angebote","07.09.2026-12.09.2026","Le Rustique Weichkäse","200 g - 250 g | 11.16 - 13.95 / kg | gekühlt, versch. Sorten","2.79","","-30 %","statt 3.99","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Payback-Angebote","07.09.2026-12.09.2026","funny-frisch Linsen- oder popchips","80 g - 90 g | 16.56 - 18.63 / kg | versch. Sorten","1.49","","-25 %","statt 1.99","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Payback-Angebote","07.09.2026-12.09.2026","Sheridan‘s Original Coffee Layered Liqueur","0,5 l | 19.98 / l | 15,5 % Vol.","9.99","","-28 %","UVP 13.99","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Obst & Gemüse","07.09.2026-12.09.2026","Äpfel rot","2 kg Beutel | 0.75 / kg | Deutschland, Kl. II","1.49","","-40 %","UVP 2.49","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Obst & Gemüse","07.09.2026-12.09.2026","Rispentomaten","1 kg | Niederlande, Kl. I","2.29","","-23 %","UVP 2.99","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Obst & Gemüse","07.09.2026-12.09.2026","Mango","Stück | Brasilien, Kl. I","0.99","","-33 %","UVP 1.49","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Obst & Gemüse","07.09.2026-12.09.2026","Himbeeren","125 g | 15.92 / kg | Marokko / Portugal, Kl. I","1.99","","-16 %","UVP 2.39","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Obst & Gemüse","07.09.2026-12.09.2026","Champignons weiß","400 g Schale | 4.23 / kg | Polen, Kl. I","1.69","","-15 %","UVP 1.99","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Obst & Gemüse","07.09.2026-12.09.2026","Mini Cherryrispentomaten","200 g Schale | 8.95 / kg | Niederlande, Kl. I","1.79","","-21 %","statt 2.29","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Obst & Gemüse","07.09.2026-12.09.2026","Zwetschgen","500 g Schale | 4.98 / kg | Deutschland, Kl. I","2.49","","-16 %","UVP 2.99","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Obst & Gemüse","07.09.2026-12.09.2026","Kopfsalat","Stück | Deutschland, Kl. I","1.11","","-25 %","UVP 1.49","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Obst & Gemüse","07.09.2026-12.09.2026","Zespri Kiwi grün","Stück | Neuseeland, Kl. I","0.39","","-20 %","UVP 0.49","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Obst & Gemüse","07.09.2026-12.09.2026","Kohlrabi","Stück | Deutschland, Kl. I","0.44","","-36 %","UVP 0.69","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Obst & Gemüse","07.09.2026-12.09.2026","Orangen","1,5 kg Netz | 1.66 / kg | Südafrika, Kl. I","2.49","","-16 %","UVP 2.99","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Obst & Gemüse","07.09.2026-12.09.2026","Trauben dunkel kernlos","400 g Schale | 5.55 / kg | Spanien, Kl. I; Sorte: Sable Seedless, Kernlos","2.22","","-25 %","UVP 2.99","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Obst & Gemüse","07.09.2026-12.09.2026","Bio Äpfel","1 kg Beutel | Deutschland, Kl. II","2.29","","-23 %","UVP 2.99","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Obst & Gemüse","07.09.2026-12.09.2026","Bio Zitronen","500 g Netz | 3.58 / kg | Spanien, Kl. II","1.79","","-18 %","UVP 2.19","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Obst & Gemüse","07.09.2026-12.09.2026","Bio Ingwer","100 g | 3.90 / kg | China","0.39","","-20 %","UVP 0.49","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Obst & Gemüse","07.09.2026-12.09.2026","Bio Knoblauch","150 g Netz | 8.60 / kg | Argentinien / Spanien, Kl. II","1.29","","-13 %","UVP 1.49","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Obst & Gemüse","07.09.2026-12.09.2026","Bio-Rote Bete","500 g | 2.58 / kg | Frankreich, gekocht","1.29","","-13 %","UVP 1.49","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Obst & Gemüse","07.09.2026-12.09.2026","Bio Zucchini","500 g Bund | 2.98 / kg | Deutschland, Kl. II","1.49","","","Aktion","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Fleisch & Wurst","07.09.2026-12.09.2026","Hähnchen-Oberkeulensteaks","400 g | 7.48 / kg | ohne Haut, Knoblauchbutter-Marinade","2.99","2.69","-25 %","UVP 3.99","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Fleisch & Wurst","07.09.2026-12.09.2026","Gulasch vom Rind","500 g | 12.98 / kg | zart und saftig","6.49","","-16 %","statt 7.79","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Fleisch & Wurst","07.09.2026-12.09.2026","Schweine-Schnitzel","500 g | 6.98 / kg | aus der Oberschale","3.49","","-23 %","UVP 4.59","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Fleisch & Wurst","07.09.2026-12.09.2026","Hähnchen-Schnitte","720 g | 6.93 / kg | paniert, vorgegart","4.99","","-28 %","UVP 6.99","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Fleisch & Wurst","07.09.2026-12.09.2026","Schweine-Rücken","pro kg | ohne Knochen, vakuumverpackt, ca. 2 kg","3.99","","-50 %","UVP 7.99","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Fleisch & Wurst","07.09.2026-12.09.2026","Mais-Hähnchenschenkel","1,1 kg | 3.63 / kg | natur, Hkl. A","3.99","","-20 %","UVP 4.99","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Fleisch & Wurst","07.09.2026-12.09.2026","Original US Beef Burger","260 g | 15.35 / kg | gewürzt","3.99","","-20 %","UVP 4.99","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Fleisch & Wurst","07.09.2026-12.09.2026","Suppenfleisch vom Rind","500 g | 11.98 / kg | ohne Knochen","5.99","","-23 %","statt 7.79","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Fleisch & Wurst","07.09.2026-12.09.2026","Salami-Aufschnitt","200 g | 7.45 / kg | versch. Sorten
Regionale Verpackungsabweichungen möglich","1.49","","-11 %","statt 1.69","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Fleisch & Wurst","07.09.2026-12.09.2026","Lachsschinken","150 g | 13.27 / kg | versch. Sorten","1.99","","-16 %","UVP 2.39","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Fleisch & Wurst","07.09.2026-12.09.2026","Mettenden","300 g | 7.63 / kg | herzhaft","2.29","","-14 %","statt 2.69","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Fleisch & Wurst","07.09.2026-12.09.2026","Wurst-Aufschnitt","100 g - 125 g | 9.52 - 11.90 / kg | versch. Sorten","1.19","","-20 %","UVP 1.49","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Fleisch & Wurst","07.09.2026-12.09.2026","Bifi","6 x 20 g; 3 x 45 g; 3 x 40 g; 5 x 20 g | 14.74 - 19.90 / kg | versch. Sorten","1.99","","-33 %","statt 2.99","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Fleisch & Wurst","07.09.2026-12.09.2026","Leberwurst oder Teewurst","125 g - 175 g | 6.34 - 8.88 / kg | versch. Sorten","1.11","","-13 %","UVP 1.29","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Fleisch & Wurst","07.09.2026-12.09.2026","Rinder-Burger, Chicken-Burger oder Hot-Dog","2 x 100 g - 150 g | 8.30 - 12.45 / kg","2.49","","-10 %","UVP 2.79","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Fleisch & Wurst","07.09.2026-12.09.2026","Prosciutto Cotto","200 g | 9.95 / kg","1.99","1.79","-16 %","UVP 2.39","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Kühlregal & Tiefkühlung","07.09.2026-12.09.2026","Miree Frischkäsezubereitung","150 g | 7.40 / kg | gekühlt, versch. Sorten","1.11","0.99","-41 %","UVP 1.89","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Kühlregal & Tiefkühlung","07.09.2026-12.09.2026","Zott Protein Pudding oder Mousse","200 g | 5.- / kg | gekühlt, versch. Sorten","1","0.89","-44 %","UVP 1.79","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Kühlregal & Tiefkühlung","07.09.2026-12.09.2026","Popp Brotaufstrich","250 g | 7.96 / kg | gekühlt, versch. Sorten","1.99","","-20 %","UVP 2.49","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Kühlregal & Tiefkühlung","07.09.2026-12.09.2026","Cheesecake","2 x 80 g - 85 g | 17.59 - 18.69 / kg | gekühlt, versch. Sorten","2.99","","-14 %","UVP 3.49","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Kühlregal & Tiefkühlung","07.09.2026-12.09.2026","Alpro Drink","8 x 1 l | 1.88 / l | versch. Sorten
Einzelpreis: 2.99 (2.99 / l)","15","14","-37 %","statt 23.92","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Kühlregal & Tiefkühlung","07.09.2026-12.09.2026","Exquisa Quark-Genuss","250 g - 500 g | 2.98 – 5.96 / kg | gekühlt, versch. Sorten","1.49","","-21 %","UVP 1.89","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Kühlregal & Tiefkühlung","07.09.2026-12.09.2026","Cheestrings","4 x 20 g | 24.88 / kg | gekühlt, versch. Sorten","1.99","","-13 %","statt 2.29","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Kühlregal & Tiefkühlung","07.09.2026-12.09.2026","Ehrmann Milk Twist","400 ml | 2.23 / l | gekühlt, versch. Sorten","0.89","","-40 %","UVP 1.49","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Kühlregal & Tiefkühlung","07.09.2026-12.09.2026","True Fruits Smoothie","250 ml | 9.16 / l | gekühlt, versch. Sorten","2.29","","-20 %","UVP 2.89","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Kühlregal & Tiefkühlung","07.09.2026-12.09.2026","Genusswelt Kartoffel- oder Weißkrautsalat XXL","1,2 kg | 2.08 / kg | gekühlt","2.49","","","Aktion","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Kühlregal & Tiefkühlung","07.09.2026-12.09.2026","Kinder Choco fresh oder Paradiso","5 x 20,5 g; 4 x 29 g | 15.43 - 17.46 / kg | gekühlt","1.79","","-25 %","UVP 2.39","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Kühlregal & Tiefkühlung","07.09.2026-12.09.2026","Vici Surimi Sticks","100 g | 10.- / kg | gekühlt","1","0.90","-32 %","UVP 1.49","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Kühlregal & Tiefkühlung","07.09.2026-12.09.2026","Kärntnermilch Bio Käsestücke","350 g | 14.26 / kg | gekühlt, versch. Sorten","4.99","","-16 %","UVP 5.99","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Kühlregal & Tiefkühlung","07.09.2026-12.09.2026","Ice Fantasy Skyr Stieleis","270 ml | 11.07 / l | tiefgekühlt, versch. Sorten","2.99","2.69","","Dauertiefpreis","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Kühlregal & Tiefkühlung","07.09.2026-12.09.2026","Ben&Jerry‘s Eisbecher","465 ml | 9.55 / l | tiefgekühlt, versch. Sorten","4.44","","-36 %","statt 6.99","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Kühlregal & Tiefkühlung","07.09.2026-12.09.2026","Costa Ofenfisch","3 x 400 g | 6.65 / kg | tiefgekühlt, versch. Sorten
Einzelpreis: 3.99 (9.98 / kg)","7.98","","-33 %","statt 11.97","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Kühlregal & Tiefkühlung","07.09.2026-12.09.2026","Coppenrath & Wiese Sahnerolle","400 g | 7.48 / kg | tiefgekühlt, versch. Sorten","2.99","","-25 %","UVP 3.99","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Kühlregal & Tiefkühlung","07.09.2026-12.09.2026","Fingerfood","250 g | 7.56 / kg | tiefgekühlt, versch. Sorten","1.89","","-13 %","statt 2.19","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Kühlregal & Tiefkühlung","07.09.2026-12.09.2026","Dr. Oetker Pizza – Die Ofenfrische","390 g - 410 g | 5.41 - 5.69 / kg | tiefgekühlt, versch. Sorten","2.22","","-39 %","UVP 3.69","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Kühlregal & Tiefkühlung","07.09.2026-12.09.2026","Obst","300 g | 5.97 / kg | tiefgekühlt, versch. Sorten","1.79","","","Aktion","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Backstube","07.09.2026-12.09.2026","Würstchen Dog","Stück | Gilt nur in Filialen mit Backautomat!","0.89","","-10 %","UVP 0.99","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Backstube","07.09.2026-12.09.2026","Buttercroissant","Stück | Gilt nur in Filialen mit Backautomat!","0.39","","-20 %","UVP 0.49","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Backstube","07.09.2026-12.09.2026","Laugenstange","Stück | Gilt nur in Filialen mit Backautomat!","0.35","","-10 %","statt 0.39","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Backstube","07.09.2026-12.09.2026","Donut","Stück | Mango Maracuja oder Erdbeere","0.55","","","Aktion","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Backstube","07.09.2026-12.09.2026","Kürbiskernbrot","750 g | 3.32 / kg | Gilt nur in Filialen mit Backautomat!","2.49","","","Aktion","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Backstube","07.09.2026-12.09.2026","Kirschtasche","Stück | Gilt nur in Filialen mit Backautomat!","0.99","0.79","","Aktion","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Backstube","07.09.2026-12.09.2026","Kaiser-, Mohn- oder Sesambrötchen","8 Stück | Einzelpreis 0.19 – 0.25 
Gilt nur in Filialen mit Backautomat!","1","","-bis zu 50 %","1.52 - 2.-","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Preis-Kracher","07.09.2026-12.09.2026","Ital Pizza La Bomba","465 g | 7.16 / kg | tiefgekühlt, versch. Sorten","3.33","2.99","-25 %","statt 4.49","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Preis-Kracher","07.09.2026-12.09.2026","Green Mountain Chicken Chunks","180 g - 220 g | 11.32 - 13.83 / kg | gekühlt, versch. Sorten","2.49","","-16 %","UVP 2.99","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Preis-Kracher","07.09.2026-12.09.2026","Pfanni Bratkartoffeln","400 g | 3.73 / kg","1.49","","-46 %","statt 2.79","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Preis-Kracher","07.09.2026-12.09.2026","Leerdammer Knusperminis","150 g | 14.80 / kg | gekühlt, versch. Sorten","2.22","","-25 %","UVP 2.99","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Preis-Kracher","07.09.2026-12.09.2026","Mutti Pastasauce oder Pesto","180 g - 400 g | 5.73 - 12.72 / kg | versch. Sorten","2.29","","-30 %","UVP 3.29","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Preis-Kracher","07.09.2026-12.09.2026","Steinhaus Pasta Rustica","400 g | 7.48 / kg | gekühlt, versch. Sorten","2.99","","-33 %","UVP 4.49","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Preis-Kracher","07.09.2026-12.09.2026","Oryza Himalaya Basmatireis","500 g | 3.98 / kg","1.99","","-20 %","UVP 2.49","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Preis-Kracher","07.09.2026-12.09.2026","XOX Erdnüsse","1 kg | versch. Sorten","4.99","","-28 %","UVP 6.99","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Preis-Kracher","07.09.2026-12.09.2026","Jaus Premium Protein Buns","360 g | 4.97 / kg","1.79","","-10 %","UVP 1.99","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Preis-Kracher","07.09.2026-12.09.2026","Bonduelle Goldmais","285 g | 4.53 / kg","1.29","0.99","-27 %","statt 1.79","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Preis-Kracher","07.09.2026-12.09.2026","Mondamin Soßenbinder","250 g | 5.16 / kg | hell oder dunkel","1.29","","-27 %","statt 1.79","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Preis-Kracher","07.09.2026-12.09.2026","Thüringer Rostbratwurst","500 g | 5.98 / kg | gebrüht","2.99","","-21 %","UVP 3.79","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Preis-Kracher","07.09.2026-12.09.2026","Dr. Oetker Paradiescreme","300 ml | 2.63 / l | versch. Sorten","0.79","","-38 %","statt 1.29","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Preis-Kracher","07.09.2026-12.09.2026","Sias Choi‘s Bibimmyeon Instant Nudeln","123 g - 131 g | 11.37 - 12.11 / kg | versch. Sorten","1.49","1.29","-25 %","UVP 1.99","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Preis-Kracher","07.09.2026-12.09.2026","Lay's Chips","110 g - 150 g | 7.93 - 10.82 / kg | versch. Sorten","1.19","","-40 %","statt 1.99","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Preis-Kracher","07.09.2026-12.09.2026","Lukull Sauce Hollandaise","250 ml | 5.96 / l | versch. Sorten","1.49","","-44 %","UVP 2.69","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Preis-Kracher","07.09.2026-12.09.2026","Knorr Salat Krönung","ergibt 5 x 90 ml | 1.46 - 1.76 / l | versch. Sorten","0.79","","-50 %","UVP 1.59","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Preis-Kracher","07.09.2026-12.09.2026","Kölln Müsli","1,15 kg - 1,2 kg | 4.99 - 5.21 / kg | versch. Sorten","5.99","","-25 %","UVP 7.99","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Preis-Kracher","07.09.2026-12.09.2026","Schwip Schwap oder Pepsi","0,33 l | 2.09 / l | koffeinhaltig, versch. Sorten","0.69","","-22 %","UVP 0.89","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Preis-Kracher","07.09.2026-12.09.2026","Granini Die Limo","1 l | teilw. koffeinhaltig, versch. Sorten","1.29","","-27 %","UVP 1.79","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Preis-Kracher","07.09.2026-12.09.2026","St. Hubertus-Tropfen Kräuter-Likör","24 x 20 ml | 12.48 / l | 30% Vol.","5.99","","-20 %","UVP 7.49","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Preis-Kracher","07.09.2026-12.09.2026","Rauch Eistee","0,33 l | 2.09 / l | versch. Sorten","0.69","","-22 %","UVP 0.89","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Preis-Kracher","07.09.2026-12.09.2026","Bravo","0,5 l | 1.58 / l | versch. Sorten","0.79","","-20 %","UVP 0.99","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Preis-Kracher","07.09.2026-12.09.2026","Vitrex","6 x 1,5 l | 0,66 / l | versch. Sorten
Einzelpreis: 0.99, zzgl. Pfand 0.25","3.99","","-32 %","statt 5.94","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Preis-Kracher","07.09.2026-12.09.2026","Desperados Original oder Tropical","4 x 0,33 l | 3.78 / l","4.99","","-28 %","UVP 6.99","https://www.netto-online.de/filialangebote"
"2026-09-07 19:45 Europe/Berlin","Netto","Peterstr. 50, 52062 Aachen","52062","Preis-Kracher","07.09.2026-12.09.2026","Erdinger Brauhaus","20 x 0,5 l | 1.50 / l | Helles oder Helles Alkoholfrei","14.99","","-28 %","UVP 20.99","https://www.netto-online.de/filialangebote"
