"수집시각","체인","지점","우편번호","카테고리","행사기간","상품명","상품정보","행사가격","앱가격","할인율","기준가격","출처"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","주류","14.09.2026-16.09.2026","VITA Cola oder Limo VITA Cola oder Limo","VITA Cola oder Limo VITA Cola oder Limo je 1,5-l-PET-Fl.(1 l = 0.53)-38%0.79 1.29","0.79","","-38 %","1.29","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","식품","14.09.2026-16.09.2026","VITAMALZ Das Original VITAMALZ Das Original","VITAMALZ Das Original VITAMALZ Das Original je Packg. 6 x 0,33-l-Fl.(1 l = 1.51)-25%2.99 3.99","2.99","","-25 %","3.99","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","식품","14.09.2026-16.09.2026","WAGNER Pizzeria Style WAGNER Pizzeria Style","WAGNER Pizzeria Style WAGNER Pizzeria Style je 345 - 410-g-Packg.(1 kg = 7.30 - 8.67)-25%2.99 3.99","2.99","","-25 %","3.99","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","식품","14.09.2026-16.09.2026","WEIHENSTEPHAN Haltbare Milch, 3,5 % Fett WEIHENSTEPHAN Haltbare Milch, 3,5 % Fett","WEIHENSTEPHAN Haltbare Milch, 3,5 % Fett WEIHENSTEPHAN Haltbare Milch, 3,5 % Fett je 1-l-Packg.-37%0.99 1.59 Mit Kaufland Card XTRA **-44%0.88 1.59 Weitere Angebote anzeigen","0.88","","-37 %","1.59","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","식품","14.09.2026-16.09.2026","Weißbrot mit Glanz Weißbrot mit Glanz","Weißbrot mit Glanz Weißbrot mit Glanz je 500-g-Stück(1 kg = 2.78)-30%1.39 1.99","1.39","","-30 %","1.99","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","식품","14.09.2026-16.09.2026","WURZENER x XBOX Knuspersnack WURZENER x XBOX Knuspersnack","WURZENER x XBOX Knuspersnack WURZENER x XBOX Knuspersnack je 90-g-Packg.(1 kg = 14.34)-35%1.29 1.99","1.29","","-35 %","1.99","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40468","식품","14.09.2026-16.09.2026","ZABLER Hochzeit Nudeln ZABLER Hochzeit Nudeln","ZABLER Hochzeit Nudeln ZABLER Hochzeit Nudeln je 500-g-Beutel(1 kg = 5.26)-20%2.63 3.29","2.63","","-20 %","3.29","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40474","식품","14.09.2026-16.09.2026","AKTION HARDEGGER Gallus Grand Cru HARDEGGER Gallus Grand Cru","AKTION HARDEGGER Gallus Grand Cru HARDEGGER Gallus Grand Cru je 100 g nur 2.79 *","2.79","","","2.79","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40474","식품","14.09.2026-16.09.2026","AKTION K-BLUE BAY Crevettes Roses XXL K-BLUE BAY Crevettes Roses XXL","AKTION K-BLUE BAY Crevettes Roses XXL K-BLUE BAY Crevettes Roses XXL je 400-g-Großpackg.(1 kg = 9.98)nur 3.99 *","9.98","","","9.98","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40474","식품","14.09.2026-16.09.2026","AKTION K-PURLAND Bruschetta-Braten K-PURLAND Bruschetta-Braten","AKTION K-PURLAND Bruschetta-Braten K-PURLAND Bruschetta-Braten je kg nur 5.99 *","5.99","","","5.99","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40474","주류","14.09.2026-16.09.2026","AKTION K-PURLAND Schweineleber K-PURLAND Schweineleber","AKTION K-PURLAND Schweineleber K-PURLAND Schweineleber je kg nur 2.99 *","2.99","","","2.99","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40474","식품","14.09.2026-16.09.2026","AKTION Olivenstick Olivenstick","AKTION Olivenstick Olivenstick je Stück nur 0.59 *","0.59","","","0.59","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40474","식품","14.09.2026-16.09.2026","AKTION Pizzasnack Hüttenstyle Pizzasnack Hüttenstyle","AKTION Pizzasnack Hüttenstyle Pizzasnack Hüttenstyle je Stück nur 0.89 *","0.89","","","0.89","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40474","주류","14.09.2026-16.09.2026","AKTION Schweine-Nuggets XXL Schweine-Nuggets XXL","AKTION Schweine-Nuggets XXL Schweine-Nuggets XXL je 1-kg-Großpackg.nur 6.99 *","6.99","","","6.99","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40474","식품","14.09.2026-16.09.2026","AKTION XXL-Berliner XXL-Berliner","AKTION XXL-Berliner XXL-Berliner je Stück nur 0.89 *","0.89","","","0.89","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40474","식품","14.09.2026-16.09.2026","ALPRO Soja-Joghurtalternative ALPRO Soja-Joghurtalternative","ALPRO Soja-Joghurtalternative ALPRO Soja-Joghurtalternative je 400-g-Becher(1 kg = 3.73)-31%1.49 2.19","1.49","","-31 %","2.19","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40474","식품","14.09.2026-16.09.2026","AMMERLÄNDER Butterkäse AMMERLÄNDER Butterkäse","AMMERLÄNDER Butterkäse AMMERLÄNDER Butterkäse je 100 g-58%0.49 1.19","0.49","","-58 %","1.19","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40474","주류","14.09.2026-16.09.2026","ARDEY QUELLE Mineralwasser ARDEY QUELLE Mineralwasser","ARDEY QUELLE Mineralwasser ARDEY QUELLE Mineralwasser je Ka. 12 x 0,75-l-Fl.(1 l = 0.45)-20%3.99 4.99 Weitere Angebote anzeigen","3.99","","-20 %","4.99","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40474","식품","14.09.2026-16.09.2026","Aus eigener Herstellung Delikatess-Leberwurst Aus eigener Herstellung Delikatess-Leberwurst","Aus eigener Herstellung Delikatess-Leberwurst Aus eigener Herstellung Delikatess-Leberwurst je 100 g-50%0.69 1.39","0.69","","-50 %","1.39","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40474","식품","14.09.2026-16.09.2026","BABYBEL Mini BABYBEL Mini","BABYBEL Mini BABYBEL Mini je 5 St. = 100-g-Netz(1 kg = 14.90)-44%1.49 2.69","1.49","","-44 %","2.69","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40474","식품","14.09.2026-16.09.2026","BARILLA Integrale Vollkornpasta BARILLA Integrale Vollkornpasta","BARILLA Integrale Vollkornpasta BARILLA Integrale Vollkornpasta je 500-g-Packg.(1 kg = 4.14)-20%2.07 2.59","2.07","","-20 %","2.59","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40474","식품","14.09.2026-16.09.2026","BARILLA Pasta glutenfrei BARILLA Pasta glutenfrei","BARILLA Pasta glutenfrei BARILLA Pasta glutenfrei je 400-g-Packg.(1 kg = 6.98)-20%2.79 3.49","2.79","","-20 %","3.49","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40474","식품","14.09.2026-16.09.2026","BARILLA Spaghetti oder Fusilli Protein+BARILLA Spaghetti oder Fusilli Protein+je 400-g-Packg.(1 kg = 5.98)-20%2.39","BARILLA Spaghetti oder Fusilli Protein+BARILLA Spaghetti oder Fusilli Protein+je 400-g-Packg.(1 kg = 5.98)-20%2.39 2.99","2.39","","-20 %","2.99","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40474","식품","14.09.2026-16.09.2026","BAUER »Der Große Bauer« Fruchtjoghurt BAUER»Der Große Bauer« Fruchtjoghurt je 225 - 250-g-Becher(1 kg = 1.56 - 1.74)-60%0.39","BAUER »Der Große Bauer« Fruchtjoghurt BAUER»Der Große Bauer« Fruchtjoghurt je 225 - 250-g-Becher(1 kg = 1.56 - 1.74)-60%0.39 0.99","0.39","","-60 %","0.99","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40474","식품","14.09.2026-16.09.2026","BERNBACHER Pastasauce BERNBACHER Pastasauce","BERNBACHER Pastasauce BERNBACHER Pastasauce je 400-g-Glas(1 kg = 5.98)-20%2.39 2.99","2.39","","-20 %","2.99","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40474","식품","14.09.2026-16.09.2026","BERTOLLI Pasta-Sauce BERTOLLI Pasta-Sauce","BERTOLLI Pasta-Sauce BERTOLLI Pasta-Sauce je 400-g-Glas(1 kg = 5.58)-20%2.23 2.79","2.23","","-20 %","2.79","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40474","식품","14.09.2026-16.09.2026","Dinkel-Bürli Dinkel-Bürli","Dinkel-Bürli Dinkel-Bürli je Stück-25%0.59 0.79","0.59","","-25 %","0.79","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40474","식품","14.09.2026-16.09.2026","DOVGAN Plombir Kefir DOVGAN Plombir Kefir","DOVGAN Plombir Kefir DOVGAN Plombir Kefir je 250-g-Fl.(1 kg = 2.36)-40%0.59 0.99","0.59","","-40 %","0.99","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40474","식품","14.09.2026-16.09.2026","DR. OETKER Ristorante Pizza DR. OETKER Ristorante Pizza","DR. OETKER Ristorante Pizza DR. OETKER Ristorante Pizza je 320 - 410-g-Packg.(1 kg = 4.37 - 5.60)-48%1.79 3.49","1.79","","-48 %","3.49","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40474","식품","14.09.2026-16.09.2026","Dtsch. Lauchzwiebeln oder Radieschen Dtsch. Lauchzwiebeln oder Radieschen","Dtsch. Lauchzwiebeln oder Radieschen Dtsch. Lauchzwiebeln oder Radieschen je Bund-63%0.29 0.79","0.29","","-63 %","0.79","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40474","식품","14.09.2026-16.09.2026","Ecuador./kolumb. Bananen, lose Ecuador./kolumb. Bananen, lose","Ecuador./kolumb. Bananen, lose Ecuador./kolumb. Bananen, lose je kg-31%0.88 1.29","0.88","","-31 %","1.29","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40474","음료","14.09.2026-16.09.2026","EHRMANN High Protein Pudding, Drink oder Joghurt EHRMANN High Protein Pudding, Drink oder Joghurt je 200-g-Becher oder 250-ml-Fl.(1 kg = 4.00)-19%4.00","EHRMANN High Protein Pudding, Drink oder Joghurt EHRMANN High Protein Pudding, Drink oder Joghurt je 200-g-Becher oder 250-ml-Fl.(1 kg = 4.00)-19%4.00 4.95","4.00","","-19 %","4.95","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40474","식품","14.09.2026-16.09.2026","ESCAL Elsässer Flammkuchen ESCAL Elsässer Flammkuchen","ESCAL Elsässer Flammkuchen ESCAL Elsässer Flammkuchen je 260-g-Packg.(1 kg = 7.66)-20%1.99 2.49","1.99","","-20 %","2.49","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40474","식품","14.09.2026-16.09.2026","ESCAL Regenbogen-Forellen ESCAL Regenbogen-Forellen","ESCAL Regenbogen-Forellen ESCAL Regenbogen-Forellen je 1-kg-Packg.-30%6.99 9.99","6.99","","-30 %","9.99","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40474","식품","14.09.2026-16.09.2026","EXQUISA Milder Skyr Natur EXQUISA Milder Skyr Natur","EXQUISA Milder Skyr Natur EXQUISA Milder Skyr Natur je 375 - 400-g-Becher(1 kg = 3.73 - 3.98)-21%1.49 1.89","1.49","","-21 %","1.89","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40474","식품","14.09.2026-16.09.2026","Flabatta Flabatta","Flabatta Flabatta je Stück-20%0.79 0.99","0.79","","-20 %","0.99","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40474","식품","14.09.2026-16.09.2026","GARDEN GOURMET Vegane Filet-Streifen oder Sensational Burger GARDEN GOURMET Vegane Filet-Streifen oder Sensational Burger je 175 - 226-g-Packg.(1 kg = 11.02 - 14.23) / (1 kg = 9.83 - 12.69)**-16%2.49","GARDEN GOURMET Vegane Filet-Streifen oder Sensational Burger GARDEN GOURMET Vegane Filet-Streifen oder Sensational Burger je 175 - 226-g-Packg.(1 kg = 11.02 - 14.23) / (1 kg = 9.83 - 12.69)**-16%2.49 2.99 Mit Kaufland Card XTRA **-25%2.22 2.99","2.22","","-16 %","2.99","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40474","식품","14.09.2026-16.09.2026","Getrocknete Tomaten Getrocknete Tomaten","Getrocknete Tomaten Getrocknete Tomaten je 100 g-16%0.99 1.19","0.99","","-16 %","1.19","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40474","식품","14.09.2026-16.09.2026","GIOVANNI RANA Frische Tagliatelle oder Lasagneblätter GIOVANNI RANA Frische Tagliatelle oder Lasagneblätter je 250-g-Packg.(1 kg = 8.92)-20%2.23","GIOVANNI RANA Frische Tagliatelle oder Lasagneblätter GIOVANNI RANA Frische Tagliatelle oder Lasagneblätter je 250-g-Packg.(1 kg = 8.92)-20%2.23 2.79","2.23","","-20 %","2.79","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40474","식품","14.09.2026-16.09.2026","GORBATSCHOW Wodka Original oder Citron GORBATSCHOW Wodka Original oder Citron","GORBATSCHOW Wodka Original oder Citron GORBATSCHOW Wodka Original oder Citron je 0,7-l-Fl.(1 l = 7.93)-43%5.55 9.79","5.55","","-43 %","9.79","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40474","식품","14.09.2026-16.09.2026","HAK Rotkohl HAK Rotkohl","HAK Rotkohl HAK Rotkohl je 700-g-Glas(1 kg = 1.85)-41%1.29 2.19","1.29","","-41 %","2.19","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40474","식품","14.09.2026-16.09.2026","HARIBO Fruchtgummis oder Lakritze HARIBO Fruchtgummis oder Lakritze","HARIBO Fruchtgummis oder Lakritze HARIBO Fruchtgummis oder Lakritze je 150 - 175-g-Packg.(1 kg = 3.95 - 4.60)-42%0.69 1.19","0.69","","-42 %","1.19","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
"2026-09-13 21:08 Europe/Berlin","Kaufland","Kaufland Düsseldorf-Derendorf, Hilde-und-Joseph-Neyses-Platz 5, 40476 Düsseldorf (최근접 전단 지점, 지점별 가격 미확인)","40474","식품","14.09.2026-16.09.2026","IMMERGUT Eiskaffee oder Eisschoko IMMERGUT Eiskaffee oder Eisschoko","IMMERGUT Eiskaffee oder Eisschoko IMMERGUT Eiskaffee oder Eisschoko je 1-l-Packg.Mit Kaufland Card XTRA **-20%1.11 1.39","1.11","","-20 %","1.39","https://assets.leaflets.schwarz/leaflets/pdfs/01a07b07-adc6-76c0-8b49-38246d0e6357/Prospekt-14-09-2026-16-09-2026-00.pdf"
