"수집시각","체인","지점","우편번호","카테고리","행사기간","상품명","상품정보","행사가격","앱가격","할인율","기준가격","출처"
"2026-09-20 21:02 Europe/Berlin","REWE","REWE Markt, Kaiserplatz 1 / Adalbertstr. 100, 52062 Aachen (지점 확인)","52062","식품","21.09.2026-27.09.2026","Rama mit Butter","je 250-g-Pckg., (1 kg = 5,16 €)","1.29","","","5,16 €","https://www.rewe.de/angebote/aachen/1931021/rewe-markt-kaiserplatz-1-adalbertstr-100/"
"2026-09-20 21:02 Europe/Berlin","REWE","REWE Markt, Kaiserplatz 1 / Adalbertstr. 100, 52062 Aachen (지점 확인)","52062","식품","21.09.2026-27.09.2026","Rama zum Streichen, Backen & Kochen","je 400-g-Becher, (1 kg = 3,23 €)","1.29","","","3,23 €","https://www.rewe.de/angebote/aachen/1931021/rewe-markt-kaiserplatz-1-adalbertstr-100/"
"2026-09-20 21:02 Europe/Berlin","REWE","REWE Markt, Kaiserplatz 1 / Adalbertstr. 100, 52062 Aachen (지점 확인)","52062","식품","21.09.2026-27.09.2026","Rapso Rapsöl","100% rein, aus kontrolliertem Anbau, je 750-ml-Fl., (1 l = 4,65 €)","3.49","","","4,65 €","https://www.rewe.de/angebote/aachen/1931021/rewe-markt-kaiserplatz-1-adalbertstr-100/"
"2026-09-20 21:02 Europe/Berlin","REWE","REWE Markt, Kaiserplatz 1 / Adalbertstr. 100, 52062 Aachen (지점 확인)","52062","음료","21.09.2026-27.09.2026","Red Bull Energy Drink","versch. Sorten, koffeinhaltig, je 0,25-l-Dose, (1 l = 3,52 €), zzgl. 0,25 € Pfand","0.88","","","3,52 €","https://www.rewe.de/angebote/aachen/1931021/rewe-markt-kaiserplatz-1-adalbertstr-100/"
"2026-09-20 21:02 Europe/Berlin","REWE","REWE Markt, Kaiserplatz 1 / Adalbertstr. 100, 52062 Aachen (지점 확인)","52062","식품","21.09.2026-27.09.2026","Reinert Klosterschinken","je 100 g","1.49","","","","https://www.rewe.de/angebote/aachen/1931021/rewe-markt-kaiserplatz-1-adalbertstr-100/"
"2026-09-20 21:02 Europe/Berlin","REWE","REWE Markt, Kaiserplatz 1 / Adalbertstr. 100, 52062 Aachen (지점 확인)","52062","식품","21.09.2026-27.09.2026","Ritter Sport Schokolade","versch. Sorten, je 100-g-Tafel, (1 kg = 11,10 €)","1.11","","","11,10 €","https://www.rewe.de/angebote/aachen/1931021/rewe-markt-kaiserplatz-1-adalbertstr-100/"
"2026-09-20 21:02 Europe/Berlin","REWE","REWE Markt, Kaiserplatz 1 / Adalbertstr. 100, 52062 Aachen (지점 확인)","52062","식품","21.09.2026-27.09.2026","Rochebaron oder Peyrigoux","frz. Weichkäse, versch. Sorten, je 100 g","2.69","","","","https://www.rewe.de/angebote/aachen/1931021/rewe-markt-kaiserplatz-1-adalbertstr-100/"
"2026-09-20 21:02 Europe/Berlin","REWE","REWE Markt, Kaiserplatz 1 / Adalbertstr. 100, 52062 Aachen (지점 확인)","52062","식품","21.09.2026-27.09.2026","Rote Tafeläpfel","»Nicoter«, Kl. I, je 760-g-Schale, (1 kg = 2,62 €)","1.99","","","2,62 €","https://www.rewe.de/angebote/aachen/1931021/rewe-markt-kaiserplatz-1-adalbertstr-100/"
"2026-09-20 21:02 Europe/Berlin","REWE","REWE Markt, Kaiserplatz 1 / Adalbertstr. 100, 52062 Aachen (지점 확인)","52062","식품","21.09.2026-27.09.2026","Rügenwalder Mühle Pommersche Gutsleberwurst","versch. Sorten, je 100 g","1.79","","","","https://www.rewe.de/angebote/aachen/1931021/rewe-markt-kaiserplatz-1-adalbertstr-100/"
"2026-09-20 21:02 Europe/Berlin","REWE","REWE Markt, Kaiserplatz 1 / Adalbertstr. 100, 52062 Aachen (지점 확인)","52062","식품","21.09.2026-27.09.2026","Saupiquet Thunfisch-Filets","in Olivenöl, je 2 x 80-g-Dosen-Pckg., (1 kg = 23,94 €), 104 g Abtropfgewicht","2.49","","","23,94 €","https://www.rewe.de/angebote/aachen/1931021/rewe-markt-kaiserplatz-1-adalbertstr-100/"
"2026-09-20 21:02 Europe/Berlin","REWE","REWE Markt, Kaiserplatz 1 / Adalbertstr. 100, 52062 Aachen (지점 확인)","52062","식품","21.09.2026-27.09.2026","Saupiquet Thunfisch-Filets","Naturale, je 2 x 80-g-Dosen-Pckg., (1 kg = 22,23 €), 112 g Abtropfgewicht","2.49","","","22,23 €","https://www.rewe.de/angebote/aachen/1931021/rewe-markt-kaiserplatz-1-adalbertstr-100/"
"2026-09-20 21:02 Europe/Berlin","REWE","REWE Markt, Kaiserplatz 1 / Adalbertstr. 100, 52062 Aachen (지점 확인)","52062","주류","21.09.2026-27.09.2026","Scavi & Ray Prosecco Frizzante","je 0,75-l-Fl., (1 l = 7,99 €)","5.99","","","7,99 €","https://www.rewe.de/angebote/aachen/1931021/rewe-markt-kaiserplatz-1-adalbertstr-100/"
"2026-09-20 21:02 Europe/Berlin","REWE","REWE Markt, Kaiserplatz 1 / Adalbertstr. 100, 52062 Aachen (지점 확인)","52062","주류","21.09.2026-27.09.2026","Schmackes Hell oder alkoholfrei 0,0%","versch. Sorten, je 6 x 0,33-l-Fl.-Sixpack, (1 l = 1,76 €), zzgl. 0,48 € Pfand","3.49","","","1,76 €","https://www.rewe.de/angebote/aachen/1931021/rewe-markt-kaiserplatz-1-adalbertstr-100/"
"2026-09-20 21:02 Europe/Berlin","REWE","REWE Markt, Kaiserplatz 1 / Adalbertstr. 100, 52062 Aachen (지점 확인)","52062","음료","21.09.2026-27.09.2026","Sinalco Limonade","versch. Sorten, teilw. koffeinhaltig, je 1,25-l-Fl., (1 l = 0,63 €), zzgl. 0,25 € Pfand","0.79","","","0,63 €","https://www.rewe.de/angebote/aachen/1931021/rewe-markt-kaiserplatz-1-adalbertstr-100/"
"2026-09-20 21:02 Europe/Berlin","REWE","REWE Markt, Kaiserplatz 1 / Adalbertstr. 100, 52062 Aachen (지점 확인)","52062","식품","21.09.2026-27.09.2026","Snickers Original Ice Cream","je 251,5-ml-Pckg., (1 l = 9,11 €)","2.29","","","9,11 €","https://www.rewe.de/angebote/aachen/1931021/rewe-markt-kaiserplatz-1-adalbertstr-100/"
"2026-09-20 21:02 Europe/Berlin","REWE","REWE Markt, Kaiserplatz 1 / Adalbertstr. 100, 52062 Aachen (지점 확인)","52062","주류","21.09.2026-27.09.2026","Spaten Münchner Hell","je 20 x 0,5-l-Fl.-Kasten, (1 l = 1,50 €), zzgl. 3,10 € Pfand","14.99","","","1,50 €","https://www.rewe.de/angebote/aachen/1931021/rewe-markt-kaiserplatz-1-adalbertstr-100/"
"2026-09-20 21:02 Europe/Berlin","REWE","REWE Markt, Kaiserplatz 1 / Adalbertstr. 100, 52062 Aachen (지점 확인)","52062","식품","21.09.2026-27.09.2026","Speisekartoffeln","Sorte und Kocheigenschaft: siehe Etikett, Qualität I, je 2,5-kg-Btl., (1 kg = 0,76 €)","1.89","","","0,76 €","https://www.rewe.de/angebote/aachen/1931021/rewe-markt-kaiserplatz-1-adalbertstr-100/"
"2026-09-20 21:02 Europe/Berlin","REWE","REWE Markt, Kaiserplatz 1 / Adalbertstr. 100, 52062 Aachen (지점 확인)","52062","식품","21.09.2026-27.09.2026","Speisemöhren","Kl. I, je 1,5-kg-Btl., (1 kg = 0,74 €)","1.11","","","0,74 €","https://www.rewe.de/angebote/aachen/1931021/rewe-markt-kaiserplatz-1-adalbertstr-100/"
"2026-09-20 21:02 Europe/Berlin","REWE","REWE Markt, Kaiserplatz 1 / Adalbertstr. 100, 52062 Aachen (지점 확인)","52062","식품","21.09.2026-27.09.2026","Spreewaldhof Spreelinge Gewürzgurken","je 670-g-Glas, (1 kg = 4,69 €), 360 g Abtropfgewicht","1.69","","","4,69 €","https://www.rewe.de/angebote/aachen/1931021/rewe-markt-kaiserplatz-1-adalbertstr-100/"
"2026-09-20 21:02 Europe/Berlin","REWE","REWE Markt, Kaiserplatz 1 / Adalbertstr. 100, 52062 Aachen (지점 확인)","52062","식품","21.09.2026-27.09.2026","St. Michel Choco Crepes","je 180-g-Btl., (1 kg = 8,28 €)","1.49","","","8,28 €","https://www.rewe.de/angebote/aachen/1931021/rewe-markt-kaiserplatz-1-adalbertstr-100/"
"2026-09-20 21:02 Europe/Berlin","REWE","REWE Markt, Kaiserplatz 1 / Adalbertstr. 100, 52062 Aachen (지점 확인)","52062","식품","21.09.2026-27.09.2026","Starbucks House Blend Kaffeekapseln","Lungo, je 52-g-Pckg., (1 kg = 70,96 €)","3.69","","","70,96 €","https://www.rewe.de/angebote/aachen/1931021/rewe-markt-kaiserplatz-1-adalbertstr-100/"
"2026-09-20 21:02 Europe/Berlin","REWE","REWE Markt, Kaiserplatz 1 / Adalbertstr. 100, 52062 Aachen (지점 확인)","52062","식품","21.09.2026-27.09.2026","Starbucks Smooth Caramel Kaffeekapseln","je 51-g-Pckg., (1 kg = 72,35 €)","3.69","","","72,35 €","https://www.rewe.de/angebote/aachen/1931021/rewe-markt-kaiserplatz-1-adalbertstr-100/"
"2026-09-20 21:02 Europe/Berlin","REWE","REWE Markt, Kaiserplatz 1 / Adalbertstr. 100, 52062 Aachen (지점 확인)","52062","식품","21.09.2026-27.09.2026","Storck Toffifee","versch. Sorten, je 125-g-Pckg., (1 kg = 8,88 €)","1.11","","","8,88 €","https://www.rewe.de/angebote/aachen/1931021/rewe-markt-kaiserplatz-1-adalbertstr-100/"
"2026-09-20 21:02 Europe/Berlin","REWE","REWE Markt, Kaiserplatz 1 / Adalbertstr. 100, 52062 Aachen (지점 확인)","52062","주류","21.09.2026-27.09.2026","Süss & Fruchtig oder Trollinger Qualitätswein","versch. Sorten, je 0,75-l-Fl., (1 l = 3,99 €)","2.99","","","3,99 €","https://www.rewe.de/angebote/aachen/1931021/rewe-markt-kaiserplatz-1-adalbertstr-100/"
"2026-09-20 21:02 Europe/Berlin","REWE","REWE Markt, Kaiserplatz 1 / Adalbertstr. 100, 52062 Aachen (지점 확인)","52062","주류","21.09.2026-27.09.2026","Tamnavulin Speyside Sherry","40% Vol., je 0,7-l-Fl., (1 l = 28,56 €)","19.99","","","28,56 €","https://www.rewe.de/angebote/aachen/1931021/rewe-markt-kaiserplatz-1-adalbertstr-100/"
"2026-09-20 21:02 Europe/Berlin","REWE","REWE Markt, Kaiserplatz 1 / Adalbertstr. 100, 52062 Aachen (지점 확인)","52062","식품","21.09.2026-27.09.2026","Thomy Delikatess Mayonnaise","je 200-ml-Tube, (1 l = 8,95 €)","1.79","","","8,95 €","https://www.rewe.de/angebote/aachen/1931021/rewe-markt-kaiserplatz-1-adalbertstr-100/"
"2026-09-20 21:02 Europe/Berlin","REWE","REWE Markt, Kaiserplatz 1 / Adalbertstr. 100, 52062 Aachen (지점 확인)","52062","식품","21.09.2026-27.09.2026","Thomy Delikatess Mayonnaise","je 250-ml-Glas, (1 l = 7,16 €)","1.79","","","7,16 €","https://www.rewe.de/angebote/aachen/1931021/rewe-markt-kaiserplatz-1-adalbertstr-100/"
"2026-09-20 21:02 Europe/Berlin","REWE","REWE Markt, Kaiserplatz 1 / Adalbertstr. 100, 52062 Aachen (지점 확인)","52062","식품","21.09.2026-27.09.2026","Timmendorfer Rügenwalder Teewurst","versch. Sorten, je 100 g","1.79","","","","https://www.rewe.de/angebote/aachen/1931021/rewe-markt-kaiserplatz-1-adalbertstr-100/"
"2026-09-20 21:02 Europe/Berlin","REWE","REWE Markt, Kaiserplatz 1 / Adalbertstr. 100, 52062 Aachen (지점 확인)","52062","식품","21.09.2026-27.09.2026","Tony’s Schokolade","versch. Sorten, je 180-g-Pckg., (1 kg = 16,61 €)","2.99","","","16,61 €","https://www.rewe.de/angebote/aachen/1931021/rewe-markt-kaiserplatz-1-adalbertstr-100/"
"2026-09-20 21:02 Europe/Berlin","REWE","REWE Markt, Kaiserplatz 1 / Adalbertstr. 100, 52062 Aachen (지점 확인)","52062","식품","21.09.2026-27.09.2026","Trumpf Edle Tropfen Obstbrände","je 200-g-Pckg., (1 kg = 14,95 €)","2.99","","","14,95 €","https://www.rewe.de/angebote/aachen/1931021/rewe-markt-kaiserplatz-1-adalbertstr-100/"
"2026-09-20 21:02 Europe/Berlin","REWE","REWE Markt, Kaiserplatz 1 / Adalbertstr. 100, 52062 Aachen (지점 확인)","52062","식품","21.09.2026-27.09.2026","Ültje Erdnüsse","geröstet & gesalzen, je 180-g-Dose, (1 kg = 9,39 €)","1.69","","","9,39 €","https://www.rewe.de/angebote/aachen/1931021/rewe-markt-kaiserplatz-1-adalbertstr-100/"
"2026-09-20 21:02 Europe/Berlin","REWE","REWE Markt, Kaiserplatz 1 / Adalbertstr. 100, 52062 Aachen (지점 확인)","52062","식품","21.09.2026-27.09.2026","Ültje Fusion Peanuts","Paprika Flamed Style, je 150-g-Btl., (1 kg = 11,27 €)","1.69","","","11,27 €","https://www.rewe.de/angebote/aachen/1931021/rewe-markt-kaiserplatz-1-adalbertstr-100/"
"2026-09-20 21:02 Europe/Berlin","REWE","REWE Markt, Kaiserplatz 1 / Adalbertstr. 100, 52062 Aachen (지점 확인)","52062","식품","21.09.2026-27.09.2026","Vita Coco Kokosnusswasser","versch. Sorten, je 330-ml-Pckg., (1 l = 4,82 €)","1.59","","","4,82 €","https://www.rewe.de/angebote/aachen/1931021/rewe-markt-kaiserplatz-1-adalbertstr-100/"
"2026-09-20 21:02 Europe/Berlin","REWE","REWE Markt, Kaiserplatz 1 / Adalbertstr. 100, 52062 Aachen (지점 확인)","52062","음료","21.09.2026-27.09.2026","Volvic Touch oder Tee","versch. Sorten, je 1,5-l-Fl., (1 l = 0,74 €), zzgl. 0,25 € Pfand","1.11","","","0,74 €","https://www.rewe.de/angebote/aachen/1931021/rewe-markt-kaiserplatz-1-adalbertstr-100/"
"2026-09-20 21:02 Europe/Berlin","REWE","REWE Markt, Kaiserplatz 1 / Adalbertstr. 100, 52062 Aachen (지점 확인)","52062","음료","21.09.2026-27.09.2026","Vöslauer Flavour Mineralwasser","versch. Sorten, je 6 x 1-l-Fl.-Pckg., (1 l = 0,79 €), zzgl. 1,50 € Pfand","4.74","","","0,79 €","https://www.rewe.de/angebote/aachen/1931021/rewe-markt-kaiserplatz-1-adalbertstr-100/"
"2026-09-20 21:02 Europe/Berlin","REWE","REWE Markt, Kaiserplatz 1 / Adalbertstr. 100, 52062 Aachen (지점 확인)","52062","식품","21.09.2026-27.09.2026","Wasa Sesam & Vollkorn","je 200-g-Pckg., (1 kg = 8,95 €)","1.79","","","8,95 €","https://www.rewe.de/angebote/aachen/1931021/rewe-markt-kaiserplatz-1-adalbertstr-100/"
"2026-09-20 21:02 Europe/Berlin","REWE","REWE Markt, Kaiserplatz 1 / Adalbertstr. 100, 52062 Aachen (지점 확인)","52062","식품","21.09.2026-27.09.2026","Wasa Vollkorn Roggen","je 260-g-Pckg., (1 kg = 6,88 €)","1.79","","","6,88 €","https://www.rewe.de/angebote/aachen/1931021/rewe-markt-kaiserplatz-1-adalbertstr-100/"
"2026-09-20 21:02 Europe/Berlin","REWE","REWE Markt, Kaiserplatz 1 / Adalbertstr. 100, 52062 Aachen (지점 확인)","52062","식품","21.09.2026-27.09.2026","Weihenstephan Kochsahne","je 250-g-Pckg., (1 kg = 5,16 €)","1.29","","","5,16 €","https://www.rewe.de/angebote/aachen/1931021/rewe-markt-kaiserplatz-1-adalbertstr-100/"
"2026-09-20 21:02 Europe/Berlin","REWE","REWE Markt, Kaiserplatz 1 / Adalbertstr. 100, 52062 Aachen (지점 확인)","52062","식품","21.09.2026-27.09.2026","Weihenstephan Naturjoghurt mild","versch. Sorten, je 500-g-Becher, (1 kg = 1,98 €)","0.99","","","1,98 €","https://www.rewe.de/angebote/aachen/1931021/rewe-markt-kaiserplatz-1-adalbertstr-100/"
"2026-09-20 21:02 Europe/Berlin","REWE","REWE Markt, Kaiserplatz 1 / Adalbertstr. 100, 52062 Aachen (지점 확인)","52062","식품","21.09.2026-27.09.2026","Wiesenhof Bruzzzler Minis","je 350-g-Pckg., (1 kg = 9,97 €)","3.49","","","9,97 €","https://www.rewe.de/angebote/aachen/1931021/rewe-markt-kaiserplatz-1-adalbertstr-100/"
"2026-09-20 21:02 Europe/Berlin","REWE","REWE Markt, Kaiserplatz 1 / Adalbertstr. 100, 52062 Aachen (지점 확인)","52062","식품","21.09.2026-27.09.2026","Wiesenhof Bruzzzler Original","je 5 x 80-g-Pckg., (1 kg = 8,73 €)","3.49","","","8,73 €","https://www.rewe.de/angebote/aachen/1931021/rewe-markt-kaiserplatz-1-adalbertstr-100/"
"2026-09-20 21:02 Europe/Berlin","REWE","REWE Markt, Kaiserplatz 1 / Adalbertstr. 100, 52062 Aachen (지점 확인)","52062","식품","21.09.2026-27.09.2026","Wilhelm Brandenburg Hackfleisch gemischt","vom Rind und Schwein, je 250-g-Pckg., (1 kg = 9,96 €)","2.49","","","9,96 €","https://www.rewe.de/angebote/aachen/1931021/rewe-markt-kaiserplatz-1-adalbertstr-100/"
"2026-09-20 21:02 Europe/Berlin","REWE","REWE Markt, Kaiserplatz 1 / Adalbertstr. 100, 52062 Aachen (지점 확인)","52062","주류","21.09.2026-27.09.2026","Wilthener Gebirgskräuter","30% Vol., je 0,7-l-Fl., (1 l = 7,84 €)","5.49","","","7,84 €","https://www.rewe.de/angebote/aachen/1931021/rewe-markt-kaiserplatz-1-adalbertstr-100/"
"2026-09-20 21:02 Europe/Berlin","REWE","REWE Markt, Kaiserplatz 1 / Adalbertstr. 100, 52062 Aachen (지점 확인)","52062","식품","21.09.2026-27.09.2026","Zentis Frühstücks-Konfitüre","versch. Sorten, je 230-g-Glas, (1 kg = 6,48 €)","1.49","","","6,48 €","https://www.rewe.de/angebote/aachen/1931021/rewe-markt-kaiserplatz-1-adalbertstr-100/"
"2026-09-20 21:02 Europe/Berlin","REWE","REWE Markt, Kaiserplatz 1 / Adalbertstr. 100, 52062 Aachen (지점 확인)","52062","식품","21.09.2026-27.09.2026","Zwiebelbaguette","je 330-g-lose, (1 kg = 6,03 €)","1.99","","","6,03 €","https://www.rewe.de/angebote/aachen/1931021/rewe-markt-kaiserplatz-1-adalbertstr-100/"
"2026-09-20 21:02 Europe/Berlin","EDEKA","EDEKA Buller, Matthiaskirchweg 6, 40472 Düsseldorf (최근접 지점 확인)","40468","식품","21.09.2026-26.09.2026","3 Glocken Genuss Pur","versch. Sorten, je 500 g Packung, (1 kg = € 2.58)","1.29","","","2.58","https://www.edeka.de/maerkte/071158/angebote/"
"2026-09-20 21:02 Europe/Berlin","EDEKA","EDEKA Buller, Matthiaskirchweg 6, 40472 Düsseldorf (최근접 지점 확인)","40468","식품","21.09.2026-26.09.2026","7 Days Croissants","versch. Sorten, je 240 g / 185 g Packung / Beutel, (1 kg = € 8.29 / € 10.76)","1.99","","","8.29 / € 10.76","https://www.edeka.de/maerkte/071158/angebote/"
"2026-09-20 21:02 Europe/Berlin","EDEKA","EDEKA Buller, Matthiaskirchweg 6, 40472 Düsseldorf (최근접 지점 확인)","40468","식품","21.09.2026-26.09.2026","After Eight Classic","200 g Packung, (1 kg = € 11.10)","2.22","","","11.10","https://www.edeka.de/maerkte/071158/angebote/"
"2026-09-20 21:02 Europe/Berlin","EDEKA","EDEKA Buller, Matthiaskirchweg 6, 40472 Düsseldorf (최근접 지점 확인)","40468","식품","21.09.2026-26.09.2026","Ahornsirup","250 ml Flasche, (1 l = € 13.32)","3.33","","","13.32","https://www.edeka.de/maerkte/071158/angebote/"
"2026-09-20 21:02 Europe/Berlin","EDEKA","EDEKA Buller, Matthiaskirchweg 6, 40472 Düsseldorf (최근접 지점 확인)","40468","식품","21.09.2026-26.09.2026","Alpenhain Obazda oder Camembert Creme","versch. Sorten, je 125 g Becher, (1 kg = € 11.92)","1.49","1.29","","11.92","https://www.edeka.de/maerkte/071158/angebote/"
"2026-09-20 21:02 Europe/Berlin","EDEKA","EDEKA Buller, Matthiaskirchweg 6, 40472 Düsseldorf (최근접 지점 확인)","40468","주류","21.09.2026-26.09.2026","Aperol Spritz","10,5% Vol., Packung = 3 x 0,2 l pfandfrei, (1 l = € 11.65)","6.99","","","11.65","https://www.edeka.de/maerkte/071158/angebote/"
"2026-09-20 21:02 Europe/Berlin","EDEKA","EDEKA Buller, Matthiaskirchweg 6, 40472 Düsseldorf (최근접 지점 확인)","40468","식품","21.09.2026-26.09.2026","Appenzeller Appenzellerin","schweizer Halbhartkäse, mind. 48% Fett i. Tr., je 100 g am Stück","2.29","","","","https://www.edeka.de/maerkte/071158/angebote/"
"2026-09-20 21:02 Europe/Berlin","EDEKA","EDEKA Buller, Matthiaskirchweg 6, 40472 Düsseldorf (최근접 지점 확인)","40468","음료","21.09.2026-26.09.2026","Asbach Uralt","36% Vol., 0,7 l Flasche, (1 l = € 14.27)","9.99","","","14.27","https://www.edeka.de/maerkte/071158/angebote/"
"2026-09-20 21:02 Europe/Berlin","EDEKA","EDEKA Buller, Matthiaskirchweg 6, 40472 Düsseldorf (최근접 지점 확인)","40468","식품","21.09.2026-26.09.2026","Bille - Chicken Salami","versch. ummantelt, je 100 g","1.99","","","","https://www.edeka.de/maerkte/071158/angebote/"
"2026-09-20 21:02 Europe/Berlin","EDEKA","EDEKA Buller, Matthiaskirchweg 6, 40472 Düsseldorf (최근접 지점 확인)","40468","식품","21.09.2026-26.09.2026","Birkel’s No. 1 oder 7 Hühnchen Nudeln","versch. Sorten, je 500 g / 600 g Packung, (1 kg = € 2.58 / € 2.15)","1.29","","","2.58 / € 2.15","https://www.edeka.de/maerkte/071158/angebote/"
"2026-09-20 21:02 Europe/Berlin","EDEKA","EDEKA Buller, Matthiaskirchweg 6, 40472 Düsseldorf (최근접 지점 확인)","40468","식품","21.09.2026-26.09.2026","Bonduelle Gemüsekonserven","versch. Sorten, je 300 g - 400 g Dose / 220 g - 285 g Abtropfg., (1 kg = ab € 2.78)","1.11","","","ab € 2.78","https://www.edeka.de/maerkte/071158/angebote/"
"2026-09-20 21:02 Europe/Berlin","EDEKA","EDEKA Buller, Matthiaskirchweg 6, 40472 Düsseldorf (최근접 지점 확인)","40468","식품","21.09.2026-26.09.2026","Börek-Stick","mit Feta-Füllung oder Spinat-Feta-Füllung, je Stück","0.50","","","","https://www.edeka.de/maerkte/071158/angebote/"
"2026-09-20 21:02 Europe/Berlin","EDEKA","EDEKA Buller, Matthiaskirchweg 6, 40472 Düsseldorf (최근접 지점 확인)","40468","식품","21.09.2026-26.09.2026","Brandt Der Markenzwieback","225 g Packung, (1 kg = € 5.73)","1.29","","","5.73","https://www.edeka.de/maerkte/071158/angebote/"
"2026-09-20 21:02 Europe/Berlin","EDEKA","EDEKA Buller, Matthiaskirchweg 6, 40472 Düsseldorf (최근접 지점 확인)","40468","식품","21.09.2026-26.09.2026","Bulgur- oder Bauernsalat","verzehrfertig, je 250 g Schale, (1 kg = € 11.96)","2.99","","","11.96","https://www.edeka.de/maerkte/071158/angebote/"
"2026-09-20 21:02 Europe/Berlin","EDEKA","EDEKA Buller, Matthiaskirchweg 6, 40472 Düsseldorf (최근접 지점 확인)","40468","식품","21.09.2026-26.09.2026","Cathedral City Cheddar","4 / 9 Monate gereift, 48% Fett i. Tr., je 120 g Packung, (1 kg = € 16.58)","1.99","","","16.58","https://www.edeka.de/maerkte/071158/angebote/"
"2026-09-20 21:02 Europe/Berlin","EDEKA","EDEKA Buller, Matthiaskirchweg 6, 40472 Düsseldorf (최근접 지점 확인)","40468","식품","21.09.2026-26.09.2026","Cevapcici","aus Rinder- und Schweinehackfleisch, mit einer Paprika-Knoblauch-Note abgerundet, je 10 x 50 g Stück = 500 g, (1 kg = € 10.00)","5.00","","","10.00","https://www.edeka.de/maerkte/071158/angebote/"
"2026-09-20 21:02 Europe/Berlin","EDEKA","EDEKA Buller, Matthiaskirchweg 6, 40472 Düsseldorf (최근접 지점 확인)","40468","식품","21.09.2026-26.09.2026","Choi's Bibimmyeon Instant Nudeln","versch. Sorten, je 113 g - 131 g Beutel, (1 kg = ab € 11.37)","1.49","","","ab € 11.37","https://www.edeka.de/maerkte/071158/angebote/"
"2026-09-20 21:02 Europe/Berlin","EDEKA","EDEKA Buller, Matthiaskirchweg 6, 40472 Düsseldorf (최근접 지점 확인)","40468","음료","21.09.2026-26.09.2026","Coca-Cola, Coca-Cola Zero, Mezzo Mix oder Sprite","koffeinhaltig, je Kasten = 6 x 1 l zzgl. € 2.40 Pfand, (1 l = € 1.33)","7.99","","","1.33","https://www.edeka.de/maerkte/071158/angebote/"
"2026-09-20 21:02 Europe/Berlin","EDEKA","EDEKA Buller, Matthiaskirchweg 6, 40472 Düsseldorf (최근접 지점 확인)","40468","음료","21.09.2026-26.09.2026","Coca-Cola, Fanta oder Sprite","und weitere Sorten, teilweise koffeinhaltig, je 1,25 l Flasche zzgl. € 0.25 Pfand, (1 l = € 0.89)","1.11","","","0.89","https://www.edeka.de/maerkte/071158/angebote/"
"2026-09-20 21:02 Europe/Berlin","EDEKA","EDEKA Buller, Matthiaskirchweg 6, 40472 Düsseldorf (최근접 지점 확인)","40468","식품","21.09.2026-26.09.2026","Corny Müsli-Riegel","versch. Sorten auch Corny Haferkraft-Riegel, Corny Protein 4 x 25 g und Corny Protein Crunchy Riegel 45 g im Angebot, je 3 - 6 Riegel = 96 g - 150 g Packung, (1 kg = ab € 10.60)","1.59","","","ab € 10.60","https://www.edeka.de/maerkte/071158/angebote/"
"2026-09-20 21:02 Europe/Berlin","EDEKA","EDEKA Buller, Matthiaskirchweg 6, 40472 Düsseldorf (최근접 지점 확인)","40468","식품","21.09.2026-26.09.2026","Das Mehl","glutenfrei, 1 kg Packung","3.99","","","","https://www.edeka.de/maerkte/071158/angebote/"
"2026-09-20 21:02 Europe/Berlin","EDEKA","EDEKA Buller, Matthiaskirchweg 6, 40472 Düsseldorf (최근접 지점 확인)","40468","음료","21.09.2026-26.09.2026","Deutschland - Baden - Badischer Federweißer","versch. Sorten, je 1 l Flasche","2.49","","","","https://www.edeka.de/maerkte/071158/angebote/"
"2026-09-20 21:02 Europe/Berlin","EDEKA","EDEKA Buller, Matthiaskirchweg 6, 40472 Düsseldorf (최근접 지점 확인)","40468","식품","21.09.2026-26.09.2026","Deutschland - Bio-Möhren","Klasse II, 1 kg Beutel","1.49","","","","https://www.edeka.de/maerkte/071158/angebote/"
"2026-09-20 21:02 Europe/Berlin","EDEKA","EDEKA Buller, Matthiaskirchweg 6, 40472 Düsseldorf (최근접 지점 확인)","40468","식품","21.09.2026-26.09.2026","Deutschland - Bio-Porree","Klasse II, 430 g Bund, (1 kg = € 4.63)","1.99","","","4.63","https://www.edeka.de/maerkte/071158/angebote/"
"2026-09-20 21:02 Europe/Berlin","EDEKA","EDEKA Buller, Matthiaskirchweg 6, 40472 Düsseldorf (최근접 지점 확인)","40468","식품","21.09.2026-26.09.2026","Deutschland - Bio-Zwiebeln","rot oder gelb, Klasse II, je 500 g / 750 g Netz, (1 kg = € 2.98 / € 1.99)","1.49","","","2.98 / € 1.99","https://www.edeka.de/maerkte/071158/angebote/"
"2026-09-20 21:02 Europe/Berlin","EDEKA","EDEKA Buller, Matthiaskirchweg 6, 40472 Düsseldorf (최근접 지점 확인)","40468","식품","21.09.2026-26.09.2026","Deutschland - Blumenkohl","Klasse I, Stück","1.49","","","","https://www.edeka.de/maerkte/071158/angebote/"
"2026-09-20 21:02 Europe/Berlin","EDEKA","EDEKA Buller, Matthiaskirchweg 6, 40472 Düsseldorf (최근접 지점 확인)","40468","식품","21.09.2026-26.09.2026","Deutschland - Bundmöhren","Klasse I, Bund","1.49","","","","https://www.edeka.de/maerkte/071158/angebote/"
